__v,_id,class,createdAt,friday.lectures,friday.lunchBreak,friday.practicals,friday.shortBreak,monday.lectures,monday.lunchBreak,monday.practicals,monday.shortBreak,saturday.lectures,saturday.lunchBreak,saturday.practicals,saturday.shortBreak,thursday.lectures,thursday.lunchBreak,thursday.practicals,thursday.shortBreak,title,tuesday.lectures,tuesday.lunchBreak,tuesday.practicals,tuesday.shortBreak,updatedAt,wednesday.lectures,wednesday.lunchBreak,wednesday.practicals,wednesday.shortBreak
0,63f8398bea6cbf222397ba15,63e71d2c2a9277678ec2f7fc,2023-02-24T04:14:03.676Z,"[{""subject"":{""$oid"":""63e9e303d7eaee096fed4ff5""},""startTime"":{""$date"":""2023-02-24T04:10:18.222Z""},""endTime"":{""$date"":""2023-02-24T05:00:18.222Z""}},{""subject"":{""$oid"":""63e9e347d7eaee096fed4fff""},""startTime"":{""$date"":""2023-02-24T05:00:08.461Z""},""endTime"":{""$date"":""2023-02-24T05:50:08.461Z""}},{""subject"":{""$oid"":""63e9e367d7eaee096fed5004""},""startTime"":{""$date"":""2023-02-24T05:50:19.014Z""},""endTime"":{""$date"":""2023-02-24T06:40:19.014Z""}},{""subject"":{""$oid"":""63e9e30fd7eaee096fed4ffa""},""startTime"":{""$date"":""2023-02-24T07:20:11.057Z""},""endTime"":{""$date"":""2023-02-24T08:10:11.057Z""}}]",,"[{""subject"":{""$oid"":""63e9e39ad7eaee096fed5013""},""batch"":{""$oid"":""63e9e295d7eaee096fed4fdf""},""startTime"":{""$date"":""2023-02-24T08:10:00.437Z""},""endTime"":{""$date"":""2023-02-24T10:40:52.437Z""}},{""subject"":{""$oid"":""63e9e39ad7eaee096fed5013""},""batch"":{""$oid"":""63e9e298d7eaee096fed4fe2""},""startTime"":{""$date"":""2023-02-24T08:10:00.745Z""},""endTime"":{""$date"":""2023-02-24T10:40:54.745Z""}},{""subject"":{""$oid"":""63e9e39ad7eaee096fed5013""},""batch"":{""$oid"":""63e9e29bd7eaee096fed4fe5""},""startTime"":{""$date"":""2023-02-24T08:10:00.985Z""},""endTime"":{""$date"":""2023-02-24T10:40:56.985Z""}},{""subject"":{""$oid"":""63e9e39ad7eaee096fed5013""},""batch"":{""$oid"":""63e9e29fd7eaee096fed4fe8""},""startTime"":{""$date"":""2023-02-24T08:10:00.553Z""},""endTime"":{""$date"":""2023-02-24T10:40:01.553Z""}}]",null,"[{""subject"":{""$oid"":""63e9e367d7eaee096fed5004""},""startTime"":{""$date"":""2023-02-24T04:10:34.771Z""},""endTime"":{""$date"":""2023-02-24T05:00:34.771Z""}},{""subject"":{""$oid"":""63e9e30fd7eaee096fed4ffa""},""startTime"":{""$date"":""2023-02-24T05:00:39.474Z""},""endTime"":{""$date"":""2023-02-24T05:50:39.474Z""}},{""subject"":{""$oid"":""63e9e347d7eaee096fed4fff""},""startTime"":{""$date"":""2023-02-24T05:50:38.214Z""},""endTime"":{""$date"":""2023-02-24T06:40:38.214Z""}}]",,"[{""subject"":{""$oid"":""63e9e37cd7eaee096fed5009""},""batch"":{""$oid"":""63e9e295d7eaee096fed4fdf""},""startTime"":{""$date"":""2023-02-24T07:20:14.057Z""},""endTime"":{""$date"":""2023-02-24T09:00:14.057Z""}},{""subject"":{""$oid"":""63e9e383d7eaee096fed500e""},""batch"":{""$oid"":""63e9e298d7eaee096fed4fe2""},""startTime"":{""$date"":""2023-02-24T07:20:20.773Z""},""endTime"":{""$date"":""2023-02-24T09:00:20.773Z""}},{""subject"":{""$oid"":""63e9e383d7eaee096fed500e""},""batch"":{""$oid"":""63e9e29fd7eaee096fed4fe8""},""startTime"":{""$date"":""2023-02-24T07:20:32.049Z""},""endTime"":{""$date"":""2023-02-24T09:00:32.049Z""}},{""subject"":{""$oid"":""63e9e39ad7eaee096fed5013""},""batch"":{""$oid"":""63e9e295d7eaee096fed4fdf""},""startTime"":{""$date"":""2023-02-24T09:00:49.921Z""},""endTime"":{""$date"":""2023-02-24T10:40:49.921Z""}}]",null,[],null,[],null,"[{""subject"":{""$oid"":""63e9e30fd7eaee096fed4ffa""},""startTime"":{""$date"":""2023-02-24T04:10:11.334Z""},""endTime"":{""$date"":""2023-02-24T05:00:11.334Z""}},{""subject"":{""$oid"":""63e9e303d7eaee096fed4ff5""},""startTime"":{""$date"":""2023-02-24T05:00:01.462Z""},""endTime"":{""$date"":""2023-02-24T05:50:01.462Z""}},{""subject"":{""$oid"":""63e9e347d7eaee096fed4fff""},""startTime"":{""$date"":""2023-02-24T05:50:10.438Z""},""endTime"":{""$date"":""2023-02-24T06:40:10.438Z""}}]",,"[{""subject"":{""$oid"":""63e9e383d7eaee096fed500e""},""batch"":{""$oid"":""63e9e295d7eaee096fed4fdf""},""startTime"":{""$date"":""2023-02-24T07:20:57.490Z""},""endTime"":{""$date"":""2023-02-24T09:00:57.490Z""}},{""subject"":{""$oid"":""63e9e383d7eaee096fed500e""},""batch"":{""$oid"":""63e9e29bd7eaee096fed4fe5""},""startTime"":{""$date"":""2023-02-24T07:20:41.793Z""},""endTime"":{""$date"":""2023-02-24T09:00:41.793Z""}},{""subject"":{""$oid"":""63e9e37cd7eaee096fed5009""},""batch"":{""$oid"":""63e9e29fd7eaee096fed4fe8""},""startTime"":{""$date"":""2023-02-24T07:20:51.737Z""},""endTime"":{""$date"":""2023-02-24T09:00:51.737Z""}},{""subject"":{""$oid"":""63e9e39ad7eaee096fed5013""},""batch"":{""$oid"":""63e9e29fd7eaee096fed4fe8""},""startTime"":{""$date"":""2023-02-24T09:00:21.553Z""},""endTime"":{""$date"":""2023-02-24T10:40:21.553Z""}}]",null,COMP-BE-A,"[{""subject"":{""$oid"":""63e9e347d7eaee096fed4fff""},""startTime"":{""$date"":""2023-02-24T04:10:59.878Z""},""endTime"":{""$date"":""2023-02-24T05:00:59.878Z""}},{""subject"":{""$oid"":""63e9e367d7eaee096fed5004""},""startTime"":{""$date"":""2023-02-24T05:00:49.038Z""},""endTime"":{""$date"":""2023-02-24T05:50:49.038Z""}},{""subject"":{""$oid"":""63e9e303d7eaee096fed4ff5""},""startTime"":{""$date"":""2023-02-24T05:50:48.654Z""},""endTime"":{""$date"":""2023-02-24T06:40:48.654Z""}}]",,"[{""subject"":{""$oid"":""63e9e383d7eaee096fed500e""},""batch"":{""$oid"":""63e9e295d7eaee096fed4fdf""},""startTime"":{""$date"":""2023-02-24T07:20:41.209Z""},""endTime"":{""$date"":""2023-02-24T09:00:41.209Z""}},{""subject"":{""$oid"":""63e9e37cd7eaee096fed5009""},""batch"":{""$oid"":""63e9e298d7eaee096fed4fe2""},""startTime"":{""$date"":""2023-02-24T07:20:47.273Z""},""endTime"":{""$date"":""2023-02-24T09:00:47.273Z""}},{""subject"":{""$oid"":""63e9e383d7eaee096fed500e""},""batch"":{""$oid"":""63e9e29bd7eaee096fed4fe5""},""startTime"":{""$date"":""2023-02-24T07:20:58.237Z""},""endTime"":{""$date"":""2023-02-24T09:00:58.237Z""}},{""subject"":{""$oid"":""63e9e39ad7eaee096fed5013""},""batch"":{""$oid"":""63e9e298d7eaee096fed4fe2""},""startTime"":{""$date"":""2023-02-24T09:00:55.865Z""},""endTime"":{""$date"":""2023-02-24T10:40:55.865Z""}}]",null,2023-02-24T04:14:03.676Z,"[{""subject"":{""$oid"":""63e9e303d7eaee096fed4ff5""},""startTime"":{""$date"":""2023-02-24T04:10:05.934Z""},""endTime"":{""$date"":""2023-02-24T05:00:05.934Z""}},{""subject"":{""$oid"":""63e9e367d7eaee096fed5004""},""startTime"":{""$date"":""2023-02-24T05:00:55.182Z""},""endTime"":{""$date"":""2023-02-24T05:50:55.182Z""}},{""subject"":{""$oid"":""63e9e30fd7eaee096fed4ffa""},""startTime"":{""$date"":""2023-02-24T05:50:02.846Z""},""endTime"":{""$date"":""2023-02-24T06:40:02.846Z""}}]",,"[{""subject"":{""$oid"":""63e9e383d7eaee096fed500e""},""batch"":{""$oid"":""63e9e298d7eaee096fed4fe2""},""startTime"":{""$date"":""2023-02-24T07:20:23.434Z""},""endTime"":{""$date"":""2023-02-24T09:00:23.434Z""}},{""subject"":{""$oid"":""63e9e37cd7eaee096fed5009""},""batch"":{""$oid"":""63e9e29bd7eaee096fed4fe5""},""startTime"":{""$date"":""2023-02-24T07:20:44.670Z""},""endTime"":{""$date"":""2023-02-24T09:00:44.670Z""}},{""subject"":{""$oid"":""63e9e383d7eaee096fed500e""},""batch"":{""$oid"":""63e9e29fd7eaee096fed4fe8""},""startTime"":{""$date"":""2023-02-24T07:20:51.234Z""},""endTime"":{""$date"":""2023-02-24T09:00:51.234Z""}},{""subject"":{""$oid"":""63e9e39ad7eaee096fed5013""},""batch"":{""$oid"":""63e9e29bd7eaee096fed4fe5""},""startTime"":{""$date"":""2023-02-24T09:00:08.361Z""},""endTime"":{""$date"":""2023-02-24T10:40:08.361Z""}}]",null
